公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
7p0o15s,6ozrn,Project Manager 專案經理(數據產品),待遇面議,0,0,其他專案管理師/行銷企劃人員/產品行銷人員,"- 負責導入及管理維運 「零售產業之CRM數據解決方案」-//職責要求：/• 訪談Account Manager或客戶，收斂出具體數據分析需求及商業應用策略(計畫)/• 規劃專案規格和進度管理，跨部門協調團隊(AM, RD, and BI)合作完成專案/• 追蹤觀察並整合每次專案價值，歸納未來優化建議或其他創新想法/• 建置並管理相關文件/• 將生硬專業語言轉為人性化溝通/ /任職資格：/• 3年以上CRM經驗/• 曾參與或實際執行消費者數據研究專案/• 具跨部門合作經驗/ /加分項目：/+ B2B專案管理經驗/+ 熟悉數據視覺化/+ 熟悉任何數據相關分析工具 (GA, Tableau, Power BI, Google Data Studio, etc) ",1人,2年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,專案成本╱品質╱風險管理/專案時間╱進度控管/專案規劃執行╱範圍管理/專案溝通╱整合管理/提案與簡報技巧/行銷策略擬定/顧客關係管理/市場調查資料分析與報告撰寫/客戶情報蒐集/電子試算表軟體操作/簡報軟體操作,,0~5人應徵,121.5374926,24.9836218
612hgj4,5owsg,「大數據研發」網路系統工程師,待遇面議,0,0,軟體設計工程師/Internet程式設計師/電腦系統分析師,本公司大數據部門欲徵求有志者一同參與臨床檢測服務系統開發。應徵者須擁有資訊科學或任何相關課程學位，並且必須具備以下條件：/•有PHP相關的經驗/•有Laravel framework相關的經驗/•有AJAX、jQuery、RWD、JavaScript相關的經驗/•具有資料庫：MySQL或MariaDB或PostgreSQL的經驗/•有版本管理經驗（Git）/•有大型系統開發相關的經驗者優先/•有UX/UI經驗、維護網站經驗、API建置經驗、vue.js經驗者優先/•有生物背景者優先,1人,2年以上,大學、碩士,,None,None,PHP/MySQL/HTML/JavaScript/jQuery,,1. 具強烈責任感，喜歡學習新技術 ，並可獨立完成專案。  2. 若有以 PHP 開發的作品，可以附上網頁連結或是相關程式,0~5人應徵,121.004692,24.783813
aijifeg,73ifb,Data Engineer 數據工程師(台北總公司),"月薪40,000元以上",40000,9999999,軟體設計工程師,"1. 各式報表製作
2. 數據分析及視覺化
",1~3人,1年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/MS SQL,,"1. 熟悉 Python, SQL 2. 具關聯式資料庫(Relational Database) 基本知識 2. 有良好解決問題的能力 3. 思考條理清楚 4. 具有團隊合作的能力",11~30人應徵,121.5318272,25.0522847
13qu7sqo,72cv0,數位金融處-數據商業分析師,待遇面議,0,0,產品企劃開發人員/行銷企劃人員/軟體相關專案管理師,"1.	數位金融產品研究洞察分析及商機探討。 
2.	客戶行為分析、畫像(persona)描繪、分群貼標與應用評估。 
3.	運用內外部數據資料進行趨勢判讀及決策建議。 
4.	機器學習模型建置，包含數據清洗、特徵工程、模型校正。 ",2~3人,1年以上,大學以上,統計學相關/資訊管理相關/數理統計相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/MS SQL/Excel/Outlook/PowerPoint/Word,,1.	熟悉金融商品對投資理財有高度熱忱興趣，具個人金融商品業務經驗尤佳。  2.	實際運用SQL指令、R、Python、SQL、SAS任一程式相關經驗者。  3.	具Hadoop、Spark、Docker經驗為佳。  4.	具Tableau及Power BI報表建置及維運、ETL流程設計為佳。  5.	熟悉office工具(Excel、PowerPoint、Word)。  6.	認真、積極、負責、良好的溝通協調及邏輯思考能力。,11~30人應徵,121.5382629,25.0516952
1a2x6bl96l,6zeaz,採購數據分析專員,"月薪35,000元以上",35000,9999999,市場調查／市場分析/電腦系統分析師/電子商務技術主管,1.採購部門數據收集分析，能善用Excel樞紐分析與統計分析函數協助各部門提升效益  //2.報表及統計圖表.具備解讀數據，分析市場需求及相關產品數據 //3.主管交辦事項  // //※熟稔Microsoft Office及大數據統計相關軟體 // //※有電子商務分析經驗者尤佳 面試會考Excel  // //請 帶 筆 電 展 示 您 常 用 的 大 數 據 統 計 相 軟 體(JMP/Rgui) 或 程 式 語 言,1人,3年以上,不拘,市場行銷相關/國際貿易相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Excel/Outlook/PowerPoint,,".邏輯能力強、積極主動、負責任、細心、抗壓性高    .溝通能力良好，有團隊合作之精神   .喜歡學習新知，且學習能力佳  專業憑證：PMA市場產品行銷策略分析師,基礎採購檢定A.P.S.,認證採購管理師C.P.P.,採購業務人員基礎訓練,CEO網路行銷分析師(IMA標準級),CEO網路行銷規劃師(IMP進階級)",0~5人應徵,120.1882983,23.0064097
1a2x6bi2px,6j2dn,Java/Python/Go 大數據平台工程師,待遇面議,0,0,Internet程式設計師/軟體設計工程師/MIS程式設計師,"Java/Python/Go 大數據平台工程師//adGeek艾得基客是一家專注於網路廣告優化及行銷整合的互聯網公司。目前我們團隊處於高速開發產品的時間，產品的功能相當多，可以玩與嚐試的東西很多，特別是架構面的東西，如消息隊列、大數據架構、設計模式、OAuth/SSO認證系統等。此外，團隊中也有不同領域的夥伴可以一同學習與分享，包含AI, 大數據，API平台等。//工作職责:/1. 開發穩健可擴充的後端系統/2. 根據公司產品需要不斷提高產品用戶體驗和更好的實現產品規劃目標/3. 根據技術部門要求完成技術研究工作，並輸出研究成果和推動成果實作。//任職資格:/1.大學以上學歷，1年以上(含)的Python/Java/Go後端開發經驗/2.精通web開發後端框架，至少一個(Django/Pyramid/Spring/STRUS2)/3.至少瞭解一種關聯式資料庫（ MySQL/MariaDB/Percona/Oracle/SQL Server等）的開發經驗；熟悉至少一種NoSQL資料庫者優先(MongoDB/Cassandra/Dynamal)；/4.知道io，分布式、快取、消息隊列、搜索等機制；/5.有ETL經驗者佳 (kafka/RabbitMQ/SPARK/Apache Storm/Apache Kylin/Apache Nifi/Hadooop/Druid/Elastic Search/Flume/Fluentd/logstash)/6.熟悉常用的資料結構和演算法/7.使用過AWS/GCP經驗者佳//所以，我們希望即將成為我們夥伴的你(妳)，可以具備以下特質://1. 你(妳)必須對於技術有著極大的熱情 /2. 你(妳)可以輕鬆的面對工作，但不可以沒有責任心 /3. 你(妳)可以展現個人能力，但不可以特異獨行//概括來說，為了提供給公司業務及產品更完整的支持，對於廣告的相關知識，我們有完整的教育訓練，你(妳)不必擔心。我們更期待你(妳)能夠與團隊成員合作、溝通，擁有面對挑戰的決心與毅力以及對於網路廣告服務無限的熱情， 主動積極地向我們推薦自己，我們將誠摯歡迎你(妳)的加入。",3~4人,1年以上,大學以上,數學及電算機科學學科類/電機電子工程相關/資訊管理相關,英文,聽 /略懂、說 /略懂、讀 /中等、寫 /中等,Linux/UML/Java/PHP/Python/MySQL/RDBMS/HTML/JavaScript/jQuery/HTTP/ssh,伺服器網站管理維護/軟體工程系統開發/軟體程式設計/網路程式設計/資料庫程式設計/設計網路安全系統/網路安全架構分析與設計,,0~5人應徵,121.548223,25.029112
wiedfdk,4m2t0,07_用戶行為數據分析師,"月薪30,000~44,000元",30000,44000,其他專案管理師/市場調查／市場分析/統計精算人員,"**40%數據分析
1.對發現或挖掘到的問題具有敏銳的觀察力，掌握各種演算法的使用時機
2.以開闊的心思面對新的分析技術或做法，並樂於嘗試
3.將分析成果運用簡潔清晰的方式呈現資料分析背後的商業邏輯和相關發現
4.熟悉 R 或 Python 與其相關套件
5.具有豐富的資料清洗、挖掘經驗

**40%要件定義、專案管理
1.對分析結果須有後續做法，並有效掌握專案進度
2.理解現況及進行中專案的內容，找出最適切的修正或新提案
3.具有良好的跨團隊、部門溝通及資源整合的能力

**20%自我成長
1.主動進修統計、機器學習、深度學習之相關技術
2.鼓勵參與相關學術會議
3.其他主管交辦事項",1人,不拘,大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,1. 大學以上畢業 2. 熟悉 R 或 Python 與其相關套件佳 3. 中文打字每分鐘40字以上 4. 有服務熱誠、細心、反應靈活,11~30人應徵,121.4879014,24.9967396
1a2x6bjfej,701ac,Product Data Analyst 產品數據分析師,待遇面議,0,0,軟體設計工程師/資料庫管理人員/其他資訊專業人員," 17LIVE  is the world leader in the live streaming industry and real-time content sharing mobile application for celebrities, entertainers, and influencers. We allow users to create and share their lives through live streams and photos, all while earning royalties./We are a global company, with users in more than 50 countries.//The Product Data Analyst is someone who helps the Product team make sense of the enormous amount of data we capture at 17 Media.  This person is someone who is perpetually curious - who loves to find patterns in what to other people seems like chaos.  They will perform analysis that will help to drive the roadmap of our product, and so should be someone who takes that responsibility and that opportunity very seriously.// - Analyze behavioral trends in user data to suggest opportunities of optimization and improvement to the Product Team./ - Perform analyses requested by the Product team to validate or refute hypotheses.  / - Help design and evaluate A/B tests.//The following experiences are favored for this position: / - Fluent in English and Mandarin / - Having B2C or B2B2C internet industry experience at least 2 years/ - Master of SQL and other data technologies./ - Creative data visualization experience./ - 3+ years analyst experience.//亞洲即時互動體龍頭 17LIVE 秉持讓內容創作者發光發熱的使命，提供創作者影音平台進行直播互動、節目錄製與表演的舞台，更落實健全的系統化模式，從挖掘、培訓到宣傳，致力打破傳統經紀公司的模式，並攜手橫跨娛樂、網紅經紀等產業的合作夥伴，壯大海內外發展、布局全球，引領世界進入直播新媒體世代。//職務介紹:/如果你/1. 對17的產品用戶行為感到好奇/2. 對數據有高度的責任感以及熱愛/3. 擅長把雜亂的raw data轉換成對產品有幫助的分析及建議//歡迎你加入17產品團隊，成為我們的產品數據分析師！//你的工作範圍包括：/ - 分析用戶的行為模式、預測將來的趨勢，以給予產品團隊建議、使產品成長/ - 透過數據找到問題、提供分析結果，並驗證或拒絕產品團隊的假說/ - 設計以及評估任何產品分析方案，例如A/B testing的執行方案及驗證方向/ /如果您具備以下工作技能及工作經驗，請不要猶豫立即手刀提出申請：// - 流利的中英文溝通能力/ - 有2年以上網路產業相關的工作經驗/ - SQL的專家，並且了解產品/ - 擁有提供產品視覺化的背景經驗/ - 3年以上資料分析師的經驗",1人,3年以上,大學以上,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,,6~10人應徵,121.5293593,25.0381262
cwxk0oo,6oz7y,資訊工程師(大數據系統工程師),"月薪37,000元以上",37000,9999999,MIS程式設計師/電腦系統分析師/其他資訊專業人員,"一、職務內容說明：/1.大數據系統平台之建置與維護  /2.EDA資訊系統維運與改善 /3.Oracle 資料庫管理與優化/4.資料庫維護與異常排除/5.資訊系統建置及開發，並能對系統安全性以及架構規劃提供建議 //二、條件需求：/1.大學、研究所資管/資工相關系所畢業/2.對系統建置管理與維護有興趣者，熟 Unix, Linux, Microsoft 作業系統及指令操作/3.具備大數據平台(Hadoop HDFS / Apache Spark )建置管理維護與整合相關經驗者優先/4.具備Kafka, HBase, Pentaho ETL Tool相關經驗者優先/5.具備Oracle或其他關聯式資料庫建置管理、備份維護等相關經驗者佳/6.熟悉Python/Java/Scala程式語言者佳/7.具資訊專案開發及半導體相關經驗者佳",1人,不拘,大學、碩士,統計學相關/資訊工程相關/工業工程相關,None,None,,,※具經驗者，薪資依相關學/經歷、證照核薪。,6~10人應徵,121.0171589,24.769277
7pinsls,6t1bg,【執行長室數據與數位產品組】全端工程師,待遇面議,0,0,Internet程式設計師/軟體設計工程師,工作內容/1. 資料中心各項功能開發，含前後端系統串接/2. 會員經營相關系統的開發/3. 清洗、結構化資料，建立數據儀表板/4. 研究、串接第三方數據工具或平台服務//需要技能/1. 熟悉任一種網頁語言、資料庫系統/2. 熟悉 CSS、Html、Js/,1人,不拘,專科以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,HTML/CSS,,加分條件 1. 熟悉 PHP 與 Laravel 尤佳 2. 熟悉 MySql 或 MariaDB 尤佳 3. 熟悉任一種統計軟體尤佳 4. 熟悉 Linux 或 AWS 操作尤佳 5. 熟悉 javascript 任一種 framework 尤佳,0~5人應徵,121.5574173,25.0435203
1a2x6blb1k,72m24,數據整合分析師【美福-營二部台北】,"月薪35,000~40,000元",35000,40000,電腦系統分析師/資料庫管理人員/統計精算人員,"1.進行調查數據的彙整、除錯，分析調查數據與繪製統計圖表，並撰寫分析建議報告。
2.收集及分析市場情報（如：消費者的人口特性、偏好、需求與購買習慣，以及競爭者的品牌形象、價格、產品、通路及行銷方案等）。
3.分析企業統計數據（如：營業額、銷售量、客戶數等，預測與追蹤市場和銷售的趨勢）。",1人,不拘,大學以上,,None,None,,系統整合分析/資料庫軟體應用,,6~10人應徵,121.575454,25.059468
