公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
auxx12g,73n9c,RD20466 Data Analyst,"月薪40,000元以上",40000,9999999,統計學研究員/市場調查／市場分析/統計精算人員,"1.Responsible for end-to-end data analysis process, including integrating mega dataset, ETL (Extract-Transform-Load), analysis, modeling, visualization and present data insight.

2.Design and develop understandable and insightful dashboards for internal business unit and global users
Integrate customer 360 views by using customer behavioral data, transaction record, marketing campaign log, Google Analytics 360, device record, etc.

3.Provide analytics support and recommendations to facilitate data-driven decision making, performance measurement and tracking of key business metrics 

4.Identifying, designing, and implementing analytical process improvements, including programs, store procedures and dashboards.

5.Ensure quality and data integrity in daily SQL/python job or BI solution.",1人,1年以上,大學、碩士,統計學相關/資訊管理相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Python/MySQL/Tableau,,薪資會依學經歷背景及相關工作經驗核薪,11~30人應徵,121.515018,25.1151759
oi77qwg,72pjq,Data Analyst,待遇面議,0,0,統計學研究員/數學研究員,"Job Description:
1. Conduct data analytics to investigate risk associated issues.
2. Build up auto-detection tools for abnormal users.
3. Analyze and interpret data to identify significant differences of players.
4. Report results of statistical analyses.
5. Back-end data programmer for dashboard.",1人,2年以上,碩士以上,統計學相關/數理統計相關/應用數學相關,None,None,R,,"Requirements: 1. Excellent statistical and mathematical knowledge 2. Great analytical skills, problem-solving and critical thinking 3. Good at programming in R 4. Familiar with using SQL 5. Highly stress resistant 6. Great communication and teamwork skills ",11~30人應徵,121.5735718,25.0793047
6x5djq8,72wg1,Data Scientist,待遇面議,0,0,統計學研究員/統計精算人員,"1. Development of machine learning and advanced analytics models in python/R
2. Develop demonstrative notebooks for data analysis and model development in python/R language
3. Creating data visualization views/dashboards
4. participation in internal teams for the development of new solutions or integrated solutions, based on synergistic and constructive relationships with other BUs and based on market inputs
5. support the process of conception and creation of new products and services if business requirements are not clear or not part of a complex framework
6. participation in pre-sales activities, presentation of solutions/products to prospective customers
7. proof-of-concept activities in contact with customers to consolidate
8.  a degree in science or economics/equivalent professional experience 
9. good level of English
10. at least 2 years of experience in R language and/or python, in particular numpy and pandas, scikit-learn and other statistical modelling/machine learning packages, with high proficiency in this area
11. experience of using data from Hadoop, Hive sources 
12. use of packages or data visualization tools (matplolib, plotly, seaborn, tableau)
13. aptitude for problem solving and organizational autonomy
14. excellent team working and cross-functional collaboration skills
15. flexibility and result-oriented
16. availability to travel in Italy and abroad (20% of the time)

",1人,2年以上,大學、碩士,數理統計相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Python/R/MySQL/SPSS,統計軟體操作,請附英文 CV,11~30人應徵,121.5665942,25.0469048
1a2x6bitk6,71ag3,Data Scientist,"年薪700,000~1,200,000元",700000,1200000,演算法開發工程師/軟體設計工程師/Internet程式設計師,"What you'll do
1. Define quantitative measurement for qualitative goals
2. Drive complex analytics projects from loosely defined questions to actionable insight.
3. Utilizing statistical or machine learning methods to perform predictive analytics.
4. Utilizing existing technologies to explain predictive analytics results in the production environment.

Requirement
1. Strong problem solving skills
2. Deep understanding of numbers, as well as a strong business sense.
3. Expertise in computer vision sub-disciplines such as: image analysis (object recognition and feature detection)
4. Familiar with various machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
5. Deep theoretical knowledge and hands-on experiences in computer vision, image processing and machine learning
6. Expertise in computer vision sub-disciplines such as: image analysis (object recognition and feature detection)
7. Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
7. Experience using statistical computer languages and tools such as Python, SQL, Spark, etc 
7. Experience using statistical computer languages and tools such as Python, SQL, Spark, etc 

Please go to the link to see VeryBuy's life！
blog: https://bit.ly/33TR3z5

VeryBuy's linkedin
https://bit.ly/2Kad6rW",1人,不拘,不拘,,None,None,,,,11~30人應徵,121.5264567,25.0627109
1a2x6bjhl4,5ppcy,Data Scientist,"年薪700,000~1,200,000元",700000,1200000,軟體設計工程師/Internet程式設計師,"Founded in 2015 in Hong Kong, with the mission to maximize human learning ability with personalized learning, Snapask connects students to quality tutors for instant 1-on-1 learning support. Our technologies optimise students' learning experience with efficient and accurate tutor matching, content recommendation and learning data visualisation. Snapask is now in 8 markets in Asia including Taiwan, Hong Kong, Singapore, Malaysia, Thailand, Indonesia, Japan and South Korea, supporting over 3 million students with over 350,000 qualified tutors from top universities.//On top of offering subscriptions on tutor Q&A service, we develop topic-based academic courses with live coaching support for students going through exam-preparations in high schools and universities. We are looking for talents specialised in the data analysis field to join us, to create and redefine the next generation of education.///# What you are expected to do// - Acting as a solution provider for all data related problems./ - Exploring actionable data insights among different data sources./ - Presenting, translating, and distributing data results for internal stakeholders./ - Perform a good recommendation system to make students find the courses they want easier.///# Years of working experience//3+ years data science related working experience///# Requirement/ - Familiar with Python or R/ - Experience in BigData infra build up, warehouse, data processing system/ - Experience in Data Visualization software, like Tableau, Hue, etc./ - Experience in any Machine Learning methodology/ - Experience in AWS environment///# Skill and abilities// - Proficiency in Mandarin Chinese and written English. (Cantonese is a plus)/ - A good communicator who can find the best solution in an efficient manner.///# Package// - 700,000 - 1,200,000 / y/ - Bonus & employee stock option upon exceptional performance///",1人,3年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,6~10人應徵,121.563553,25.040211
1a2x6ble7t,73pr2,Data Scientist,待遇面議,0,0,演算法開發工程師/其他資訊專業人員,"We're looking for talented Data Scientist that can meet our high technical bar, want to take significant ownership of parts of the platform, and are a great fit for our open, driven, and collaborative start-up team culture. Join our small but fast growing engineering team by making a significant impact as we tackle challenging problems and innovate for great brands and talented content creators across the world!
What we're looking for from you:

1. Great communication skills and a desire to proactively collaborate with the team
2. An interest in taking on more responsibility and ownership over time
3. Deep understanding of numbers, as well as a strong business sense.
4. Self-starter, strong self-discipline
5, Intellectual curiosity, critical thinking, and the ability to solve complex problems that may not always be well-defined

Responsibilities:
1. Define quantitative measurement for qualitative goals
2. Drive complex analytics projects from loosely defined questions to actionable insight.
3. Utilizing statistical or machine learning methods to perform predictive analytics.
4. Utilizing existing technologies to explain predictive analytics results in production environment.
5. Work closely with cross-functional teams of analysts, product owners, marketers, designers, and others to identify opportunities for leveraging data to drive business solutions",1人,不拘,大學、碩士,資訊工程相關/其他數學及電算機科學相關/應用數學相關,None,None,Github/Python/R/MySQL,Machine Learning,"1. Familiar with various machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks. 2. Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications. 3. Experience using statistical computer languages and tools such as Scala, R, Python, SQL, Spark, etc",11~30人應徵,121.5574173,25.0435203
1a2x6bkzym,6qf8b,Data Scientist,待遇面議,0,0,軟體設計工程師,Design and tuning ML and mathematical models /Model implementation /Model performance analysis and issue inspection /Research on ML in advertisement field /Language: technical discussion in Chinese or English ,1人,1年以上,碩士以上,數學及電算機科學學科類/自然科學學科類/工程學科類,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Linux,功能測試(function test)/軟體整合測試/軟體程式設計,"Requirement:  Good at mathematics and familiar with some advanced applied mathematical topics: Functional Optimization, Matrix Calculus, Stochastic Process, Information Theory, Stochastic Calculus, Bayesian Statistics, Controlling Theory, Optimization Theory etc.  General knowledge of ML  General knowledge of Statistics  Familiar with some ML tools and API in Python, R, or Matlab  Basic coding skills   Optional:  Familiar with  Experience in model design and model tuning  Experience in experiment design  Experience in simulation  Familiar with basic CS algorithm  Familiar with ML tools: tensorflow, keras, pytorch, pandas, scikit-Learn, matplotlib, scipy, numpy, etc.  Familiar with Python and Javascript  Familiar with Docker, Linux, and Kibana",6~10人應徵,121.522377,25.054823
1a2x6bitk6,71afs,Data Engineer,"年薪700,000~1,200,000元",700000,1200000,軟體設計工程師/資料庫管理人員/演算法開發工程師,"What you'll do - 
1. You’ll take ownership and increase automation and scale of complex data sets that drive use cases by our data scientist team.
2. You ll build robust data pipelines of high data quality with real-time data processing frameworks in AWS (both data and maintainability).
3. Implement anomaly detection techniques for data quality to surface metric shifts on datasets with dozens of dimensions.
4. Have strong SQL skills and knowledge and familiarity with other distributed data stores such as ElasticSearch

Requirement - 

1. Distributed data processing at scale and serverless data processing application
2. Large-scale storage and retrieval (DynamoDB, ElasticSearch)
3. Programming experience manipulating and analyzing data (Python, SQL, Shell)
4. Work closely with cross-functional teams of data scientist, analysts, product owners, marketers, designers, and others to identify opportunities for leveraging data to drive business solutions
5. In charge of architecture design and data flow development for data collection, processing, and analysis.


Please go to the link to see VeryBuy's life！
blog: https://bit.ly/33TR3z5

VeryBuy's linkedin
https://bit.ly/2Kad6rW
",1人,不拘,不拘,,None,None,,,,6~10人應徵,121.5264567,25.0627109
1a2x6bi4ov,73an0,Data Engineer,待遇面議,0,0,軟體設計工程師/演算法開發工程師/Internet程式設計師,"NetBase is looking for a Data Engineer to join the Artificial Intelligence R&D team.

The mission of the AI R&D team is to drive innovation in Data Science, Natural Language Processing, and Computer Vision to surface insights from massive amounts of social media and survey data. We are delivering on the promise of AI-assisted analytics, earning a position as a leader in our space in a 2018 Forrester Wave report. Our customers recognize the value of our AI as well – go to https://www.netbase.com/about-netbase/careers/ and click on this job to watch the video to see leaders from Taco Bell, Visa, Chili’s, and GoDaddy rave about our work! We are currently building on that success with major new AI initiatives that will keep us on the cutting edge.

On the NetBase AI R&D team you will be:

Building/deploying services and data pipelines in production for a high volume of data
Design test plans, tools, and processes that ensure the quality of data from billions of documents, validating changes and monitoring production for anomalies.
Implementing operational best practices such as monitoring, alerting, and metadata management.
Partnering with other engineers in data environments that are complex, enterprise-wide, multi-tenant, and host a large scale of data.
An advocator of continuous deployment and automation tools that can help improve the lives of our DevOps engineers.

Support customer-facing teams on projects requiring data extraction and transformations by writing scripts and delivering results.
Streamline common tasks performed for customer-facing teams by making them available in a self-service web app.
Partner with other engineers to find creative solutions in data environments that are complex, enterprise-wide, multi-tenant, and host a large scale of data.
You will be part of a diverse but cohesive group with complementary skills that values continuous growth and learning. We support conference attendance and ongoing education, believing that our success depends on the career development of our team members. 

REQUIRED QUALIFICATIONS
•	Expert in any programming languages such as Java, Python or Scala.
•	Experience with source control like Git and collaborative coding environment.
•	BS or MS in Computer Science or related field, or equivalent experience
•	Knowledge of:
o	Data modeling.
o	SQL or NoSQL databases. 
o	Any Message Queues technologies, for example, Kafka/SQS/ZeroMQ, etc.
o	Machine Learning algorithms, Statistics, and implementation libraries like Scikit-Learn, MLLib or Tensorflow.  
o	Shell scripting.
o	Any Big data technologies such as Spark, Hadoop.
o	Data Analytics/Visualization using Tableau or other such tools.
o	Text Analytics
•	Experience:
o	0-3 years of professional experience in a software company
o	BS or MS in Computer Science or related field, or equivalent experience",1人,1年以上,大學、碩士,資訊工程相關/數學及電算機科學學科類/其他數學及電算機科學相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Linux/OOAD/AJAX/Java/Spring/MySQL/J2EE/JavaScript/Junit,,,6~10人應徵,121.5686754,25.0818595
1a2x6bjevl,6hr9b,"Cloud Support Engineer – Big Data, Hadoop",待遇面議,0,0,軟體設計工程師,"Amazon has built a reputation for excellence with recent examples of being named #1 in customer service, #1 most trusted, and #2 most innovative. Amazon Web Services (AWS) is carrying on that tradition while leading the world in Cloud technologies. As a member of the AWS Support team you will be at the forefront of this transformational technology assisting a global list of companies that are taking advantage of a growing set of services and features to run their mission-critical applications. You will work with leading companies in this space and directly with the engineering teams within Amazon developing these new capabilities.//Our Big Data Support team specializes in helping customers with streaming, storing and processing vast amounts of data in the Cloud. Our engineers focus on helping customers use and integrate services in what is arguably our industry's most exciting space. We have a team of talented Support Engineers located around the world, and are growing rapidly. Our follow the sun support and shift model mean you will not be on-call. We operate on follow-the-sun model, with support sites in various locations globally, there is no after hours, or on-calls in this role.//Every day will bring new and exciting challenges on the job while you://•	Learn and use groundbreaking technologies/•	Apply advanced troubleshooting techniques to provide unique solutions to our customers' individual needs/•	Interact with leading technologists around the world/•	Work directly with Amazon Web Service architects to help reproduce and resolve customer issues/•	Leverage your extensive customer support experience to provide feedback to internal AWS teams on how to improve our services/•	Drive customer communication during critical events/•	Drive projects that improve support-related processes and our customers’ technical support experience/•	Write tutorials, how-to videos, and other technical articles for the customer community/•	Work on critical, highly complex customer problems that may span multiple AWS services",1人,5年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /精通、寫 /精通,hadoop,,"BASIC QUALIFICATIONS • 5-15 years of experience in a technical position • Bachelor's degree in Information Science / Information Technology, Computer Science, Engineering, Mathematics, Physics, or a related field • Knowledge of Hadoop and its Eco System (Zookeeper, HBASE, HDFS, Pig, Hive, spark, etc) • Well versed in maintaining infrastructure of large complex systems/clusters. • Basic understanding of networking protocols(DNS, TCP/IP, DHCP, HTTPS, etc.) and Linux system • Basic coding ability in Java • Strong analysis and troubleshooting skills and experience • Good understanding of distributed computing environments • Excellent communication skills and multi-tasking skills • Open to working non-standard hours (no night shifts) including a Sun-Mon or Fri-Sat weekend  PREFERRED QUALIFICATIONS • Experience with NoSQL technologies like DynamoDB , Redis, MongoDB, Cassandra or Riak • Understanding of ETL • Python, and shell scripting; experience with Java a plus • Exposure to Virtualization (VMware, Xen, Hypervisor) • Customer-facing experience would be a plus   ",11~30人應徵,121.5682107,25.0387163
